id,company_nameTh,company_nameEn,position_title,quota,salary_amount,salary_type,work_type,location,Start Date,End Date,inStudentDraftCount,tags,description_html,api_url
1348,สำนักงานตำรวจแห่งชาติ,Royal Thai Police,นักศึกษาฝึกปฏิบัติหน้าที่ศูนย์ต่อต้านการค้ามนุษย์ สำนักงานตำรวจแห่งชาติ,4,,,Hybrid,สำนักงานตำรวจแห่งชาติ,,,0,,<p>พัฒนาระบบในการรวบรวมข้อมูลการรับแจ้งคดีค้ามนุษย์ สำนักงานตำรวจแห่งชาติ</p>,https://cedtintern.cp.eng.chula.ac.th/api/sessions/5/openings?search=&page=6&limit=20&onlyBookmarked=false&onlyAvailablePositions=false
1356,บริษัท เดอะเรดคาร์บอน จำกัด,"The Red Carbon Co., Ltd.",Software Engineer,1,,,,สำนักงานใหญ่,,,0,"Software Engineer, ReactJS, nodeJS, Data-driven Marketing, CDP, Customer Data Platform","<p>•Collaborate closely with business teams to develop applications</p><p>•Design user journeys and application flows to enhance usability</p><p>•Write clean, efficient, and maintainable code</p><p>•Deploy and maintain programs to ensure proper functionality</p><p>•Assist the team in resolving customer issues</p>",https://cedtintern.cp.eng.chula.ac.th/api/sessions/5/openings?search=&page=7&limit=20&onlyBookmarked=false&onlyAvailablePositions=false
1357,บริษัท เดอะเรดคาร์บอน จำกัด,"The Red Carbon Co., Ltd.",Data Analyst,1,,ไม่มีค่าตอบแทน,Hybrid,ปรับเปลี่ยนตามความเหมาะสม แต่เดินทางสะดวกตามแนว BTS,,,3,,"<p><strong>RESPONSIBILITY</strong></p><p>•Gather and clean data from various sources to ensure data quality</p><p>and accuracy.</p><p>•Implement data transformation and cleaning processes to ensure</p><p>data quality and consistency.</p><p>•Create meaningful and informative data visualizations and reports.</p><p>•Collaborate with business teams to understand their data needs</p><p>and provide relevant insights.</p><p>•Develop and maintain dashboards and reporting tools.</p><p>Conduct ad-hoc analysis to answer specific business questions</p><p><br></p><p><strong>QUALIFICATION</strong></p><p>•Well versed in programming languages such as Python, SQL,</p><p>and other relevant programming languages.</p><p>•Excellent problem-solving skills and attention to detail.</p><p>•Strong communication and teamwork skills.</p><p>•Ability to work in a fast-paced and dynamic environment.</p><p>•Have a growth mindset and willingness to learn new things and</p><p>share knowledge with others.</p>",https://cedtintern.cp.eng.chula.ac.th/api/sessions/5/openings?search=&page=7&limit=20&onlyBookmarked=false&onlyAvailablePositions=false
1358,บริษัท เดอะเรดคาร์บอน จำกัด,"The Red Carbon Co., Ltd.",Data Scientist,1,,ไม่มีค่าตอบแทน,Hybrid,ปรับเปลี่ยนตามความเหมาะสม แต่เดินทางสะดวกตามแนว BTS,,,3,,"<p>RESPONSIBILITY</p><p>•Work closely with business teams to uncover insight and opportunuties</p><p>to effectively solve business problems</p><p>•Gather requirements and build predictive machine learning models</p><p>to guide decision making process</p><p><br></p><p>QUALIFICATION</p><p>•Well versed in programming languages such as Python, SQL</p><p>•Proven experience building models, production deployment,</p><p>optimization and solving those problems at scale</p><p>•<span style=""color: rgb(5, 5, 5);"">Strong SQL skills.</span></p><p>•<span style=""color: rgb(5, 5, 5);"">Good understanding of distributed data systems, mathematics </span></p><p><span style=""color: rgb(5, 5, 5);""> such as linear algebra, statistics and probability.</span></p><p>•<span style=""color: rgb(5, 5, 5);"">Experience in implementing search, recommendation systems, </span></p><p><span style=""color: rgb(5, 5, 5);""> online experiments at scale, and MLOps is a big plus.</span></p><p>•<span style=""color: rgb(5, 5, 5);"">Have a growth mindset and willingness to learn new things and </span></p><p><span style=""color: rgb(5, 5, 5);""> share knowledge with others.</span></p><p>•<span style=""color: rgb(5, 5, 5);"">Great communication skills, organization skills, multitasking and teamwork.</span></p>",https://cedtintern.cp.eng.chula.ac.th/api/sessions/5/openings?search=&page=7&limit=20&onlyBookmarked=false&onlyAvailablePositions=false
1359,บริษัท เดอะเรดคาร์บอน จำกัด,"The Red Carbon Co., Ltd.",Data Engineer,1,,,Hybrid,สำนักงานใหญ่,,,4,"Intern, SQL, Data Engineer, Python, Data-driven Marketing","<p>•Work closely with business teams and data teams to design, build, and</p><p>maintain data pipelines, ETL processes, data architecture</p><p>•Implement data transformation and cleaning processes to ensure</p><p>data quality and consistency.</p><p>•Collaborate with data scientists and data analysts to understand</p><p>their data needs and provide structured datasets for analysis.</p><p>•Monitor and troubleshoot data pipelines to ensure data availability</p><p>and reliability.</p>",https://cedtintern.cp.eng.chula.ac.th/api/sessions/5/openings?search=&page=7&limit=20&onlyBookmarked=false&onlyAvailablePositions=false
1360,บริษัท เดอะเรดคาร์บอน จำกัด,"The Red Carbon Co., Ltd.",Business Analyst,1,,,,สำนักงานใหญ่,,,2,"Business Analyst, PowerBI, Tableau, Data-driven Marketing","<p>•Collaborate with stakeholders to define business objectives, pain point,</p><p>business obstacle and requirements.</p><p>•Collect, clean, and analyze data from various sources to identify</p><p>relevant insights.</p><p>•Develop and maintain dashboards and reporting tools.</p><p>•Provide data-driven recommendations to support strategic decision-making.</p><p>•Conduct business process modeling and optimization to improve efficiency.</p><p>•Communicate findings and insights to non-technical stakeholders effectively.</p>",https://cedtintern.cp.eng.chula.ac.th/api/sessions/5/openings?search=&page=7&limit=20&onlyBookmarked=false&onlyAvailablePositions=false
1362,ธนาคารแห่งประเทศไทย,BOT,Business Development (Payment System),1,450.0,บาท/วัน,On-Site,ธนาคารแห่งประเทศไทย สำนักงานใหญ่,2026-05-31T17:00:00.000Z,2026-07-30T17:00:00.000Z,4,,"<p class=""ql-align-center""><strong style=""color: rgb(0, 41, 102);"">โอกาสในการฝึกงานที่แบงก์ชาติ ที่นี่คุณจะได้พบกับประสบการณ์เหนือความคาดคิด</strong></p><p class=""ql-align-center""><strong style=""color: rgb(0, 41, 102);"">ได้ใช้ชีวิตอย่างมีความหมาย และสบายใจกับการดูแลที่อบอุ่นจากพี่ๆ Mentor</strong></p><p><br></p><p>รวบรวมและวิเคราะห์ข้อมูลเกี่ยวกับระบบการชำระเงินของประเทศไทย โดยเน้นที่งาน Digital Payment จากผู้ให้บริการชำระเงินต่างๆ เพื่อสร้าง Data สำหรับนำไปใช้ประโยชน์ในหลายส่วนงานของธนาคารแห่งประเทศไทย ดังต่อไปนี้</p><p>- รวบรวมข้อมูลภาพรวมของระบบการชำระเงินในประเทศไทย</p><p>- เจาะลึกการชำระเงินในรูปแบบดิจิทัล (เช่น พร้อมเพย์, Mobile Banking, E-Wallet) จากผู้ให้บริการหลักๆ</p><p>- จัดระเบียบและวิเคราะห์ข้อมูลที่ได้มา เพื่อทำความเข้าใจ ""ภาพใหญ่"" ของตลาด</p><p>- ข้อมูลและผลการวิเคราะห์จะถูกนำไปใช้ประโยชน์ในงานสำคัญของ ธปท. ซึ่งจะทำให้นักศึกษาได้เรียนรู้และเห็นภาพรวมของงานด้านนโยบายอย่างแท้จริง เช่น: การเฝ้าระวังความเสี่ยง สังเกตแนวโน้มการทำธุรกรรมที่ผิดปกติในระบบ เพื่อเป็นข้อมูลในการเตือนภัยด้านความเสี่ยง ทำความเข้าใจว่าประชาชนและธุรกิจมีการนำเทคโนโลยีดิจิทัล (Digital Adoption) มาใช้ในการชำระเงินอย่างไร เป็นข้อมูลพื้นฐานในการกำหนดนโยบายและหลักเกณฑ์กำกับดูแลระบบการชำระเงินให้มีความมั่นคง และใช้ข้อมูลการชำระเงินเป็นสัญญาณเตือน (Early Warning Signal) เพื่อประเมินสถานการณ์เศรษฐกิจในแต่ละภาคส่วน (Sector)</p>",https://cedtintern.cp.eng.chula.ac.th/api/sessions/5/openings?search=&page=7&limit=20&onlyBookmarked=false&onlyAvailablePositions=false
1368,บริษัท ไทม์ คอนซัลติ้ง จำกัด,"TIME Consulting Co., Ltd.",Business Analyst,2,400.0,บาท/วัน,On-Site,สำนักงานใหญ่,,,7,,<p><strong>หน้าที่ความรับผิดชอบหลัก ได้แก่:</strong></p><ol><li>ทำการวิจัยและวิเคราะห์ข้อมูล เพื่อสนับสนุนการพัฒนาข้อเสนอแนะสำหรับลูกค้า</li><li>ช่วยจัดทำผลงานโครงการ เช่น งานนำเสนอ รายงานต่าง ๆ และการสื่อสารกับลูกค้า</li><li>ร่วมงานกับทีมโครงการ เพื่อรวบรวมและจัดระเบียบข้อมูล วิเคราะห์ข้อมูล และตีความผลลัพธ์</li><li>สนับสนุนการดำเนินการตามข้อเสนอแนะและโซลูชั่นสำหรับลูกค้า</li><li>รับผิดชอบงานเพิ่มเติมและมีส่วนร่วมในโครงการพิเศษตามที่ได้รับมอบหมายจาก Team Lead</li></ol>,https://cedtintern.cp.eng.chula.ac.th/api/sessions/5/openings?search=&page=7&limit=20&onlyBookmarked=false&onlyAvailablePositions=false
1370,บริษัท ไทม์ คอนซัลติ้ง จำกัด,"TIME Consulting Co., Ltd.",Tester,3,400.0,บาท/วัน,On-Site,สำนักงานใหญ่,,,4,,<p>TIME Consulting บริษัทที่ปรึกษาด้านกลยุทธ์และการบริหารจัดการชั้นนำของประเทศไทย เปิดรับสมัคร Tester (Part-time/Intern) ที่มีประสบการณ์หรือไม่มีประสบการณ์แต่มีความสนใจเป็นนักทดสอบระบบ ในธุรกิจด้านการเงินและธนาคาร แบบเดี่ยวและแบบทีม สัญญาจ้างชั่วคราว ระยะเวลา 2-3 เดือน&nbsp;</p><p><br></p><p>รายละเอียดงาน:</p><ul><li>จัดทำแผนการทดสอบ</li><li>เขียน testcase/test scenario</li><li>จัดทำ test document บน swagger &amp; MS word</li><li>ทดสอบระบบด้วยตนเอง ในรูปแบบเทสมือ (Manual) หรือ Automate (Script บน postman)</li><li>ทำรายงานผลการทดสอบ พร้อมระบุปัญหาที่พบและความเสี่ยงที่เกิดขึ้น</li></ul>,https://cedtintern.cp.eng.chula.ac.th/api/sessions/5/openings?search=&page=7&limit=20&onlyBookmarked=false&onlyAvailablePositions=false
1372,บริษัท น้ำตาลมิตรผล จำกัด และ บริษัทในเครือ,MitrPhol,Application Developer Internship (Operation Improvement),1,400.0,บาท/วัน,On-Site,สำนักงานใหญ่ ,2026-05-17T17:00:00.000Z,2026-07-30T17:00:00.000Z,0,"SQL, AI, LLM","<p><span style=""color: rgb(87, 86, 86);"">Panel Plus Co., Ltd. was established since 1990 under Mitr Phol Group management. We are a leading company producing, Particle Board, Medium Density Fibreboard and Melamine Faced Panels which are substituted materials for natural wood by using high technology and professional management. With the capacity to produce 300,000 cubic-meter particle boards a year, 300,000 cubic-meter medium density Fibreboards a year and 23,500,000 square meter melamine impregnated papers a year, it is well-recognized in Asia serving the needs of both domestic and overseas markets. </span>https://www.panelplus.co.th/</p><p><br></p><p><strong>Assigned project</strong>: <strong style=""color: rgba(21,76,141,var(--O42jJQ,1));"">Operation Improvement</strong></p><p><br></p><p><strong>Responsibilities: </strong></p><p>Contributed to the development of AI solutions to support operational processes within the Wood Substitutes Business Unit, focusing on enhancing workflow efficiency, reducing manual and repetitive tasks, and enabling data-driven decision making through the integration of AI and GenAI technologies into real operational workflows.</p><p><br></p><p><strong>Technical Skills </strong></p><ul><li>AI &amp; LLM Development</li><li>Basic Programming</li><li>SQL Server &amp; Database Fundamentals.</li></ul>",https://cedtintern.cp.eng.chula.ac.th/api/sessions/5/openings?search=&page=7&limit=20&onlyBookmarked=false&onlyAvailablePositions=false
1375,บริษัท เซ็นส์ อินโฟ เทค จำกัด,Sense Info Tech,Back End Developer,1,,,On-Site,บริษัท เซ็นส์ อินโฟ เทค,,,2,"Intern, Backend, FullStack",,https://cedtintern.cp.eng.chula.ac.th/api/sessions/5/openings?search=&page=7&limit=20&onlyBookmarked=false&onlyAvailablePositions=false
1378,บริษัท น้ำตาลมิตรผล จำกัด และ บริษัทในเครือ,MitrPhol,Full Stack Developer Internship (Procurement Systems),1,400.0,บาท/วัน,On-Site,สำนักงานใหญ่ ,2026-05-17T17:00:00.000Z,2026-07-30T17:00:00.000Z,0,"JavaScript, Data Analyst, Programmer, PowerBI, Python, machine learning, AI, css, Advance Excel, html, MySQL ","<p><span style=""color: rgba(0, 0, 0, 0.6);"">Mitr Phol Group is in the value-added sugarcane business for almost seven decades. Our portfolio comprises not only sugar but also renewable energy, wood substitute materials, consumer, and bio-based products. We are the largest sugar producer in Thailand and the world’s third-largest. We have a strong presence in the regional arena, namely, China, Australia, Indonesia, Laos, and Vietnam. </span></p><p><br></p><p><span style=""color: rgba(0, 0, 0, 0.6);"">We operate our business with social responsibility, transparency, and consideration for all stakeholders including cane farmers, suppliers, customers, consumers, communities, society, and environment. This commitment is aligned with the UN’s Sustainable Development Goals (SDGs), with the aim of working together to bring about sustainable development, economic progress, and better living quality for our society.</span></p><p><br></p><p><strong>Assigned project</strong>: <strong style=""color: rgba(21,76,141,var(--O42jJQ,1));"">Procurement Transformation</strong></p><p><br></p><p><strong>Responsibilities: </strong></p><ul><li>Contributed to the development and enhancement of procurement-related systems, such as web applications, dashboards, and automation tools, to improve the efficiency of the procurement team.</li><li>Developed programs or AI/automation modules based on requirements from the Procurement team or the Digital Transformation team.</li><li>Analyzed procurement data—such as pricing, vendor performance, and purchasing efficiency—to create dashboards and insight reports that support decision-making.</li></ul><p><br></p><p><strong>Technical Skills </strong></p><ul><li>Possess foundational programming knowledge in languages such as Python, JavaScript, HTML/CSS, or relevant frameworks.</li><li>Experienced in web development.</li><li>Strong foundational understanding of databases, such as MySQL.</li><li>Knowledgeable in AI, Machine Learning, Data Analytics, Power BI, SQL, and Advanced Excel.</li></ul>",https://cedtintern.cp.eng.chula.ac.th/api/sessions/5/openings?search=&page=7&limit=20&onlyBookmarked=false&onlyAvailablePositions=false
1379,บริษัท เซ็นส์ อินโฟ เทค จำกัด,Sense Info Tech,Data Engineer,1,,,On-Site,บริษัท เซ็นส์ อินโฟ เทค จำกัด,,,1,"Data, PowerBI",,https://cedtintern.cp.eng.chula.ac.th/api/sessions/5/openings?search=&page=7&limit=20&onlyBookmarked=false&onlyAvailablePositions=false
1380,บริษัท เซ็นส์ อินโฟ เทค จำกัด,Sense Info Tech,Front End Developer,1,,,On-Site,บริษัท เซ็นส์ อินโฟ เทค จำกัด,,,0,,,https://cedtintern.cp.eng.chula.ac.th/api/sessions/5/openings?search=&page=7&limit=20&onlyBookmarked=false&onlyAvailablePositions=false
1382,ธนาคารกรุงศรีอยุธยา จำกัด (มหาชน),Bank of Ayudhya Plc.,AI/ML Engineer - Stellar by krungsri ,1,,บาท/วัน,Hybrid,Bank of Ayudhya (Krungsri) - Phloen Chit Office และ Rama 3 Office,2026-04-30T17:00:00.000Z,2026-07-30T17:00:00.000Z,8,AI,"<p>Join the Stellar team, an innovation unit of Krungsri, and embark on an enriching journey at the forefront of technological advancement. As a Machine Learning Engineer intern, you'll play a pivotal role in our dynamic team, dedicated to pushing the boundaries of AI-driven solutions for chatbot development. If you're a passionate student eager to leverage cutting-edge technology, enhance user experiences, and thrive in a collaborative environment, we invite you to apply for this exciting opportunity.</p><p>&nbsp;</p><p><strong>Job responsibilities (Machine Learning Engineer):</strong></p><ul><li>Develop machine learning models for Chatbots such as intent classification.</li><li>Research cutting-edge technology to enhance existing model performance and explore new technology.</li></ul><p>&nbsp;</p><p><strong>Requirement and skills:</strong></p><ul><li>Experience in programming languages such as Python.</li><li>Experience with Python libraries - NumPy, scikit-learn, TensorFlow.</li><li>Experience in natural language processing (NLP), AI/ML</li><li>Strong in a logic of human language understanding</li></ul><p>&nbsp;</p><p><strong>It is great if you have.</strong></p><ul><li>Experience with source version control (Git), code editor - Jupyter Notebook/Google Colab</li></ul><p>&nbsp;</p><p><strong>About us:</strong></p><p>Stellar by Krungsri, a unit dedicated to propelling the organization forward with innovation. The unit collaborates closely with internal teams and external business partners to generate and refine innovative ideas that meet business challenges. Stellar by Krungsri also conducts ongoing research and testing of new technologies to seize opportunities for business growth.</p><p>&nbsp;</p><p>Join us at Stellar by Krungsri, where innovation meets opportunity, and together, let's shape the future of finance.</p>",https://cedtintern.cp.eng.chula.ac.th/api/sessions/5/openings?search=&page=7&limit=20&onlyBookmarked=false&onlyAvailablePositions=false
1383,บริษัท เซตตะซอฟต์ จำกัด,Zettasoft,Full-Stack Developer (ฝึกงานที่ Zettasoft พระราม3),1,400.0,บาท/วัน,On-Site,บริษัท เซตตะซอฟต์ จำกัด,2026-05-14T17:00:00.000Z,2026-07-30T17:00:00.000Z,0,"Golang, Frontend, Backend, Developer, web application, FullStack, software development, #ai","<p>สถานที่ทำงาน : บริษัท เซตตะซอฟต์ จํากัด (ตรงข้ามเซ็นทรัลพระราม 3)</p><p><br></p><p>**เปิดรับนิสิตปี 3**</p><p>Responsibilities:</p><ol><li>ร่วมออกแบบและวางแผนการพัฒนา Application ตามโปรเจคที่ได้รับมอบหมาย&nbsp;</li><li>โดยใช้ Tech Stack: JavaScript, Typescript, React, Golang, Node.js, next.js, Nest.js</li><li>พัฒนา Application โดยใช้หลักการ UI/UX ทำให้ผู้ใช้งานรู้สึกใช้งานง่ายและสะดวกมากขึ้น</li><li>วิเคราะห์และออกแบบระบบ Backend (Service, API, Database) ให้สามารถทำตาม Requirement ได้</li><li>ทำงานร่วมกับทีม เพื่อสร้างสรรค์ซอฟแวร์ที่มีคุณภาพ และมีประสิทธิภาพ ให้บริการลูกค้า</li></ol><p><br></p><p><strong>Qualification:</strong></p><ol><li>**เปิดรับเฉพาะนิสิตปี 3</li><li>มีความสนใจด้าน AI สามารถประยุกต์ใช้ AI ในการทำงานได้</li><li>เข้าใจหลักการทำงานและหลักการออกแบบฐานข้อมูล MSSQL, MySql&nbsp;&nbsp;</li><li>เข้าใจ RESTFul API, JSON และ Connect API Service เชื่อมต่อกับฝั่ง Frontend ได้&nbsp;</li><li>มีความรับผิดชอบสูง มีทัศนคติที่ดี ใส่ใจในงาน เปิดกว้างต่อการเรียนรู้ และประสบการณ์ใหม่ๆ&nbsp;&nbsp;</li><li>ชอบศึกษาเรียนรู้เทคโนโลยีใหม่ เพื่อพัฒนาตัวเองและพัฒนางานให้มีประสิทธิภาพ</li></ol><p><br></p><p><strong>ฝึกงานกับเรา?</strong></p><ul><li>มีเงิน support ให้ ตลอดระยะเวลาที่ฝึกงาน</li><li>งานจริง โปรเจคจริงโจทย์ท้าทาย มี impact ในการทำงานชัดเจน</li><li>มีพี่ๆ Senior คอยให้คำแนะนำและให้คำปรึกษา&nbsp;&nbsp;</li><li>โน๊ตบุ๊คสำหรับทำงานบริษัทมีให้ พร้อมม!!</li></ul><p><br></p><p><br></p>",https://cedtintern.cp.eng.chula.ac.th/api/sessions/5/openings?search=&page=7&limit=20&onlyBookmarked=false&onlyAvailablePositions=false
1386,บริษัท เวแอม จำกัด ,"vaam co.,ltd.",Internship Program: Spatial AI Engineer,10,0.0,ไม่มีค่าตอบแทน,Hybrid,287 ซอย อ่อนนุช 17 แยก 16 แขวงสวนหลวง เขตสวนหลวง กรุงเทพมหานคร 10250,,,1,"Developer, Python, AI, Docker, PyTorch, IsaacSim, #FreeCAD, #URDF/Xacro, #ROS2URDFtools, #ROS2, #Cartographer/FAST-LIO, #LiDAR SDKs (Ouster), #Nav2, RVizWeb, WebSockets, ROS2 Humble, Isaac Sim ROS BridgeRViz, TF, OpenVLA, OpenCV, FFmpeg, HuggingFace Datasets","<h1><strong>Program Overview</strong></h1><p>This 10-week internship immerses students in the full development pipeline of spatial AI and humanoid robotics, from simulation and robot configuration to autonomous exploration and Vision-Language-Action (VLA) systems. Interns will work with NVIDIA Isaac Sim, reinforcement learning frameworks, ROS2, and OpenVLA to build a complete robotics ecosystem where simulated robots perceive, decide, and act within high-fidelity environments.</p><p>The program is structured around seven coordinated pipelines:</p><p>●&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;<strong><em>Tasks 1 &amp; 2</em></strong> <strong>focus on constructing simulation scenes and configuring robot models forming the foundation for locomotion, navigation, exploration, and RL-based behavior training.</strong></p><p>●&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;<strong><em>Tasks 3, 4 &amp; 5</em></strong> <strong>work together to build mission capabilities: autonomous exploration logic, mission-control dashboards, and ROS nodes enabling humanoid control and system integration.</strong></p><p>●&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;<strong><em>Tasks 6 &amp; 7</em></strong> <strong>develop the VLA stack by integrating multimodal AI models and constructing large-scale datasets that translate visual and language inputs into robot actions.</strong></p><p>&nbsp;</p><p><strong>	**Across the 10 weeks, interns will progressively build, test, and refine robotics components that collectively form a unified spatial AI system. The program concludes with an integrated demonstration scenario—featuring autonomous exploration, mission control coordination, and language-driven robot action—highlighting the collaborative work of all seven task groups.**</strong></p><p><br></p><p>&nbsp;</p><h1><strong><em>Task 1 — Simulation Scene Pipeline (2 seats)</em></strong></h1><p>Interns will develop high-fidelity simulation scenes that support locomotion training, exploration missions, and vision-based perception. Responsibilities include creating terrains, obstacles, lighting setups, and sensor-enabled environments using Isaac Sim or similar tools. Interns will learn how to structure simulation assets into reusable modules and design scenes that reflect real-world constraints such as uneven ground, cluttered spaces, or dynamic elements. These simulation pipelines will be foundational for training and testing spatial AI systems.</p><p><em><u>	</u></em><strong><em><u>Tools: </u></em></strong><em><u>Isaac Sim, Python, FreeCAD</u></em></p><p>&nbsp;</p><h1><strong><em>Task 2 — Robot Configuration Pipeline (2 seats)</em></strong></h1><p>Interns will work on robot model configuration and preparation inside simulation. This includes editing URDF files, adjusting joint limits and inertial parameters, integrating sensors, and tuning articulation properties for humanoids and quadrupeds. Interns will build observation/action spaces for reinforcement learning, validate locomotion stability, and ensure each robot’s configuration is compatible with downstream control or RL pipelines. This task bridges robot modeling with behavior learning.</p><p><strong><em><u>Tools: </u></em></strong><em><u>URDF/Xacro, FreeCAD, Isaac Sim, ROS2 URDF tools</u></em></p><p>&nbsp;</p><h1><strong><em>Task 3 — Search &amp; Exploration Mission (2 seats)</em></strong></h1><p>Interns will design and implement autonomous search, mapping, and exploration behaviors for rescue, wildfire, and hazardous-area scenarios. Using LiDAR, thermal imaging, and SLAM techniques, interns will build algorithms for frontier exploration, anomaly detection, and mission sequencing. Robots must be able to navigate unstructured terrain and relay mission-critical information through dashboards. This task exposes interns to practical robotic autonomy in challenging environments.</p><p><strong>Tools: </strong>ROS2, Cartographer/FAST-LIO, LiDAR SDKs (Ouster), Nav2, Isaac Sim</p><p>&nbsp;</p><h1><strong><em>Task 4 — Dashboard &amp; Mission Control (2 seats)</em></strong></h1><p>Interns will create real-time mission control dashboards for robot monitoring and remote operation. Responsibilities include building web-based interfaces that display ROS2 data, visualizing robot states through RViz-style components, and implementing command interfaces for navigation or mission execution. The focus is on usability, responsiveness, and clean integration with robotic middleware. Interns gain valuable experience in human-robot interaction tools and real-time systems.</p><p><strong><em><u>Tools: </u></em></strong><em><u>ROS2, RVizWeb, WebSockets, Docker</u></em></p><p>&nbsp;</p><h1><strong><em>Task 5 — ROS Node for Customized Humanoid (2 seats)</em></strong></h1><p>Interns will develop ROS/ROS2 nodes specifically for a customized humanoid robot. Tasks include implementing modules for joint actuation, sensor streaming, IMU filtering, foot contact estimation, and high-level control services. Interns will construct publishers, subscribers, action servers, and TF frames required for seamless operation between simulation, control systems, and web-based dashboards. This role provides direct experience in robotics middleware and real-time humanoid control structure design.</p><p><strong><em><u>Tools: </u></em></strong><em><u>ROS2 Humble, Isaac Sim ROS BridgeRViz, TF</u></em></p><p>&nbsp;</p><h1><strong><em>Task 6 — OpenVLA Pipeline (2 seats)</em></strong></h1><p>Interns will integrate and experiment with Vision-Language-Action (VLA) models to enable robots to interpret natural-language instructions and visual inputs. Work involves connecting perception modules, tokenizer pipelines, and action generators within the OpenVLA ecosystem. Interns will test model behavior, tune input structures, and build simple VLA-driven behaviors in simulation. This task places interns at the frontier of embodied AI research.</p><p><strong><em><u>Tools: </u></em></strong><em><u>OpenVLA, PyTorch, Isaac Sim, Python</u></em></p><p>&nbsp;</p><h1><strong><em>Task 7 — VLA Data Collection Pipeline (2 seats)</em></strong></h1><p>Interns will construct multimodal data pipelines for training Vision-Language-Action systems. Responsibilities include capturing task demonstrations, recording robot telemetry, labeling sequences, and generating clean language annotations. Interns will prepare structured datasets—combining images, video, action traces, and text—in formats suitable for VLA models. This role emphasizes dataset quality, consistency, and scalable data-generation workflows.</p><p><strong><em><u>Tools: </u></em></strong><em><u>OpenCV, FFmpeg, HuggingFace Datasets</u></em></p>",https://cedtintern.cp.eng.chula.ac.th/api/sessions/5/openings?search=&page=7&limit=20&onlyBookmarked=false&onlyAvailablePositions=false
1388,บริษัท น้ำตาลมิตรผล จำกัด และ บริษัทในเครือ,MitrPhol,ERP Solution Development Internship,1,400.0,บาท/วัน,On-Site,สำนักงานใหญ่ ,2026-05-17T17:00:00.000Z,2026-07-30T17:00:00.000Z,0,"Java, SQL, Developer, NextJS, SAP, React","<p><span style=""color: rgba(0, 0, 0, 0.6);"">Mitr Phol Group is in the value-added sugarcane business for almost seven decades. Our portfolio comprises not only sugar but also renewable energy, wood substitute materials, consumer, and bio-based products. We are the largest sugar producer in Thailand and the world’s third-largest. We have a strong presence in the regional arena, namely, China, Australia, Indonesia, Laos, and Vietnam. </span></p><p><br></p><p><span style=""color: rgba(0, 0, 0, 0.6);"">We operate our business with social responsibility, transparency, and consideration for all stakeholders including cane farmers, suppliers, customers, consumers, communities, society, and environment. This commitment is aligned with the UN’s Sustainable Development Goals (SDGs), with the aim of working together to bring about sustainable development, economic progress, and better living quality for our society.</span></p><p><br></p><p><strong>Job Overview </strong></p><p><br></p><p>Support and promote the adoption of SAP Business Technology Platform (SAP BTP) within the organization to modernize and enhance both SAP and Non-SAP systems, aligning with the Digital Transformation strategy. This helps drive innovation, reduce reliance on custom code that directly touches the core system, and increase business agility across Integration, Extension, Automation, and Data/Analytics.</p><p><br></p><p><strong>Key Responsibilities </strong></p><ul><li><strong>Design and develop solutions on SAP BTP</strong> covering <strong>Extension &amp; Integration</strong>: SAP Build Apps, SAP Build Process Automation, SAP Integration Suite (CPI/Cloud Integration), API Management</li><li><strong>AI &amp; Automation</strong>: SAP AI Core / AI Foundation, Document Information Extraction, Joule AI</li><li>Collaborate with Functional and Technical teams to develop <strong>Custom Apps / Workflows / Integrations</strong></li><li><strong>Analyze business requirements and design system architecture leveraging BTP for seamless connectivity with SAP S/4HANA and other systems</strong></li><li><strong>Provide consultation and guidance on migrating legacy custom code and interfaces to BTP (Business Technology Platform)</strong></li><li><strong>Stay updated on new SAP BTP technologies and services to recommend adoption that benefits the business</strong></li><li><strong>Support collaboration with vendors/partners</strong> and monitor BTP development projects to ensure delivery within scope, timeline, and budget</li><li>Offer guidance and conduct training for end-users and internal IT teams on BTP tools and best practicesPerform other tasks as assigned by supervisors</li></ul><p><br></p><p><strong>Qualifications: </strong></p><p>Technical Skills:</p><ul><li><strong>Basic programming knowledge</strong>, such as Java, Next.js, React</li><li><strong>Experience in web development</strong></li><li><strong>Basic understanding of databases</strong>, such as SQL DB</li><li><strong>Deep understanding of SAP BTP architecture and cloud platforms</strong></li><li>Strong interest in developing <strong>integrations using SAP Integration Suite (CPI, API Management)</strong></li><li>Skilled in building <strong>SAP Build Apps / SAP Build Process Automation</strong> and enhancing <strong>Fiori / Workflow</strong></li><li>Ability to work effectively as part of a team</li></ul><p><br></p>",https://cedtintern.cp.eng.chula.ac.th/api/sessions/5/openings?search=&page=7&limit=20&onlyBookmarked=false&onlyAvailablePositions=false
